peptide,1,2,3,4,5
DiSul-13,3605.69,1803.35,1202.57,902.18,721.94
DiSul-19,3606.6,1803.81,1202.87,902.41,722.13
DiSul-10,3606.61,1803.81,1202.87,902.41,722.13
DiSul-11,3619.65,1810.33,1207.22,905.67,724.74
DiSul-19,3623.63,1812.32,1208.55,906.66,725.53
DiSul-1,3629.79,1815.4,1210.6,908.2,726.76
DiSul-5,3630.7,1815.86,1210.91,908.43,726.95
DiSul-1,3630.78,1815.89,1210.93,908.45,726.96
DiSul-5,3631.69,1816.35,1211.23,908.68,727.14
SG-CHH-pyro-Q-reduced,3634.73,1817.87,1212.25,909.44,727.75
SG-CHH-pyro-Q-reduced,3635.72,1818.36,1212.58,909.69,727.95
DiSul-3,3643.75,1822.38,1215.26,911.69,729.56
DiSul-3,3644.64,1822.82,1215.55,911.92,729.73
DiSul-3,3644.74,1822.87,1215.58,911.94,729.75
DiSul-1,3645.55,1823.28,1215.86,912.14,729.92
DiSul-1,3647.8,1824.4,1216.61,912.71,730.37
DiSul-5,3648.71,1824.86,1216.91,912.93,730.55
SG-CHH-pyro-Q-reduced,3651.6,1826.3,1217.87,913.66,731.13
SG-CHH-pyro-Q-reduced,3652.75,1826.88,1218.25,913.94,731.36
DiSul-2,3658.6,1829.8,1220.21,915.41,732.53
DiSul-17,3660.73,1830.87,1220.91,915.94,732.95
DiSul-3,3661.67,1831.34,1221.23,916.17,733.14
DiSul-17,3661.71,1831.36,1221.24,916.18,733.15
DiSul-3,3661.76,1831.39,1221.26,916.2,733.16
DiSul-1,3662.58,1831.79,1221.53,916.4,733.32
SG-CHH-pyro-Q-reduced,3668.62,1834.82,1223.55,917.91,734.53
DiSul-3,3671.65,1836.33,1224.56,918.67,735.14
DiSul-1,3672.56,1836.78,1224.86,918.9,735.32
DiSul-3,3672.63,1836.82,1224.88,918.91,735.33
DiSul-1,3673.55,1837.28,1225.19,919.14,735.52
DiSul-2,3675.63,1838.32,1225.88,919.66,735.93
SG-CHH-pyro-Q-reduced,3678.61,1839.81,1226.87,920.41,736.53
DiSul-11,3678.69,1839.85,1226.9,920.43,736.54
DiSul-17,3678.74,1839.87,1226.92,920.44,736.55
SG-CHH-pyro-Q-reduced,3679.59,1840.3,1227.2,920.65,736.72
DiSul-9,3679.6,1840.31,1227.21,920.66,736.73
DiSul-2,3685.61,1843.31,1229.21,922.16,737.93
SG-CHH-reduced,3685.65,1843.33,1229.22,922.17,737.94
DiSul-2,3686.6,1843.8,1229.54,922.4,738.13
DiSul-11,3688.68,1844.84,1230.23,922.92,738.54
DiSul-9,3689.59,1845.3,1230.53,923.15,738.72
DiSul-3,3689.66,1845.33,1230.56,923.17,738.74
DiSul-1,3690.57,1845.79,1230.86,923.4,738.92
DiSul-10,3692.65,1846.83,1231.56,923.92,739.34
SG-CHH-reduced,3695.64,1848.32,1232.55,924.66,739.93
SG-CHH-pyro-Q-reduced,3696.62,1848.81,1232.88,924.91,740.13
DiSul-5,3699.75,1850.38,1233.92,925.69,740.76
DiSul-10,3702.64,1851.82,1234.88,926.42,741.33
DiSul-2,3703.62,1852.31,1235.21,926.66,741.53
DiSul-21,3706.61,1853.81,1236.21,927.41,742.13
DiSul-11,3706.69,1853.85,1236.23,927.43,742.14
DiSul-21,3707.6,1854.3,1236.54,927.66,742.33
DiSul-9,3707.6,1854.3,1236.54,927.66,742.33
PO-CHH-reduced,3710.65,1855.83,1237.55,928.42,742.94
PO-CHH-reduced,3711.63,1856.32,1237.88,928.66,743.13
SG-CHH-reduced,3713.65,1857.33,1238.55,929.17,743.54
DiSul-5,3716.77,1858.89,1239.6,929.95,744.16
DiSul-17,3717.75,1859.38,1239.92,930.19,744.36
DiSul-17,3718.73,1859.87,1240.25,930.44,744.55
DiSul-10,3720.65,1860.83,1240.89,930.92,744.94
DiSul-21,3724.62,1862.82,1242.21,931.91,745.73
DiSul-5,3726.76,1863.88,1242.92,932.45,746.16
DiSul-5,3727.74,1864.37,1243.25,932.69,746.35
PO-CHH-reduced,3728.66,1864.83,1243.56,932.92,746.54
DiSul-3,3730.78,1865.9,1244.27,933.45,746.96
DiSul-3,3731.77,1866.39,1244.59,933.7,747.16
DiSul-13,3733.8,1867.4,1245.27,934.21,747.57
DiSul-17,3735.76,1868.38,1245.93,934.7,747.96
DiSul-13,3743.78,1872.4,1248.6,936.7,749.56
DiSul-5,3744.75,1872.88,1248.92,936.94,749.76
DiSul-5,3744.77,1872.89,1248.93,936.95,749.76
DiSul-2,3745.63,1873.32,1249.22,937.16,749.93
DiSul-5,3745.73,1873.37,1249.25,937.19,749.95
SG-CHH-pyro-Q-reduced,3748.78,1874.89,1250.26,937.95,750.56
DiSul-3,3748.8,1874.9,1250.27,937.95,750.57
SG-CHH-pyro-Q-reduced,3749.76,1875.38,1250.59,938.2,750.76
DiSul-1,3759.59,1880.3,1253.87,940.65,752.73
DiSul-18,3761.72,1881.36,1254.58,941.19,753.15
DiSul-13,3761.79,1881.4,1254.6,941.2,753.17
DiSul-2,3762.66,1881.83,1254.89,941.42,753.34
DiSul-18,3762.71,1881.86,1254.91,941.43,753.35
DiSul-5,3762.76,1881.88,1254.92,941.45,753.36
SG-CHH-pyro-Q-reduced,3765.64,1883.32,1255.89,942.17,753.93
SG-CHH-pyro-Q-reduced,3766.79,1883.9,1256.27,942.45,754.16
DiSul-2,3772.64,1886.83,1258.22,943.92,755.33
DiSul-2,3773.63,1887.32,1258.55,944.16,755.53
DiSul-1,3776.62,1888.81,1259.55,944.91,756.13
DiSul-10,3779.69,1890.35,1260.57,945.68,756.74
DiSul-18,3779.73,1890.37,1260.58,945.69,756.75
SG-CHH-pyro-Q-reduced,3782.67,1891.84,1261.56,946.42,757.34
DiSul-1,3785.89,1893.45,1262.64,947.23,757.98
DiSul-1,3786.6,1893.81,1262.87,947.41,758.13
DiSul-1,3786.88,1893.94,1262.96,947.47,758.18
DiSul-1,3787.59,1894.3,1263.2,947.65,758.32
DiSul-10,3789.67,1895.34,1263.9,948.17,758.74
DiSul-2,3790.65,1895.83,1264.22,948.42,758.94
SG-CHH-pyro-Q-reduced,3792.65,1896.83,1264.89,948.92,759.34
SG-CHH-pyro-Q-reduced,3793.64,1897.32,1265.22,949.16,759.53
DiSul-9,3793.65,1897.33,1265.22,949.17,759.54
DiSul-5,3798.81,1899.91,1266.94,950.46,760.57
SG-CHH-reduced,3799.69,1900.35,1267.24,950.68,760.75
DiSul-3,3800.74,1900.87,1267.59,950.94,760.95
DiSul-9,3803.63,1902.32,1268.55,951.66,761.53
DiSul-1,3803.9,1902.46,1268.64,951.73,761.59
DiSul-1,3804.62,1902.81,1268.88,951.91,761.73
DiSul-17,3804.78,1902.89,1268.93,951.95,761.76
DiSul-17,3805.77,1903.39,1269.26,952.2,761.96
DiSul-10,3807.68,1904.34,1269.9,952.68,762.34
SG-CHH-reduced,3809.68,1905.34,1270.56,953.18,762.74
SG-CHH-pyro-Q-reduced,3810.66,1905.83,1270.89,953.42,762.94
DiSul-5,3815.84,1908.42,1272.62,954.72,763.97
DiSul-3,3817.77,1909.39,1273.26,955.2,764.36
DiSul-18,3818.74,1909.88,1273.59,955.44,764.55
DiSul-18,3819.73,1910.37,1273.91,955.69,764.75
DiSul-9,3821.64,1911.32,1274.55,956.17,765.13
DiSul-17,3822.79,1911.9,1274.94,956.45,765.36
DiSul-5,3825.83,1913.42,1275.95,957.21,765.97
DiSul-5,3826.81,1913.91,1276.28,957.46,766.17
SG-CHH-reduced,3827.69,1914.35,1276.57,957.68,766.34
DiSul-3,3827.75,1914.38,1276.59,957.69,766.36
DiSul-3,3828.73,1914.87,1276.92,957.94,766.55
DiSul-5,3831.78,1916.39,1277.93,958.7,767.16
DiSul-5,3832.76,1916.89,1278.26,958.95,767.36
DiSul-13,3832.87,1916.94,1278.29,958.97,767.38
DiSul-11,3834.79,1917.9,1278.94,959.45,767.76
SG-CHH-pyro-Q-reduced,3835.81,1918.41,1279.28,959.71,767.97
DiSul-18,3836.75,1918.88,1279.59,959.94,768.16
SG-CHH-pyro-Q-reduced,3836.79,1918.9,1279.6,959.95,768.17
DiSul-13,3842.85,1921.93,1281.62,961.47,769.38
DiSul-1,3842.91,1921.96,1281.64,961.48,769.39
DiSul-5,3843.84,1922.42,1281.95,961.71,769.57
DiSul-1,3843.9,1922.45,1281.97,961.73,769.59
DiSul-11,3844.78,1922.89,1282.26,961.95,769.76
DiSul-3,3845.76,1923.38,1282.59,962.2,769.96
DiSul-1,3846.63,1923.82,1282.88,962.41,770.13
DiSul-5,3849.79,1925.4,1283.93,963.2,770.76
SG-CHH-pyro-Q-reduced,3852.67,1926.84,1284.9,963.92,771.34
SG-CHH-pyro-Q-reduced,3853.82,1927.41,1285.28,964.21,771.57
DiSul-13,3860.86,1930.94,1287.63,965.97,772.98
DiSul-1,3860.92,1930.97,1287.65,965.99,772.99
DiSul-19,3862.72,1931.86,1288.24,966.43,773.35
DiSul-11,3862.79,1931.9,1288.27,966.45,773.36
DiSul-1,3863.65,1932.33,1288.56,966.67,773.54
DiSul-19,3863.7,1932.35,1288.57,966.68,773.55
PO-CHH-reduced,3866.75,1933.88,1289.59,967.44,774.16
PO-CHH-reduced,3867.73,1934.37,1289.92,967.69,774.35
SG-CHH-pyro-Q-reduced,3869.7,1935.35,1290.57,968.18,774.75
DiSul-5,3869.85,1935.43,1290.62,968.22,774.78
DiSul-1,3873.64,1937.32,1291.88,969.17,775.53
DiSul-1,3874.62,1937.81,1292.21,969.41,775.73
DiSul-17,3875.82,1938.41,1292.61,969.71,775.97
DiSul-17,3876.8,1938.91,1292.94,969.96,776.17
SG-CHH-pyro-Q-reduced,3879.68,1940.35,1293.9,970.68,776.74
SG-CHH-pyro-Q-reduced,3880.67,1940.84,1294.23,970.92,776.94
DiSul-9,3880.68,1940.84,1294.23,970.93,776.94
DiSul-19,3880.73,1940.87,1294.25,970.94,776.95
PO-CHH-reduced,3884.76,1942.88,1295.59,971.95,777.76
SG-CHH-reduced,3886.73,1943.87,1296.25,972.44,778.15
DiSul-5,3886.88,1943.94,1296.3,972.48,778.18
DiSul-2,3886.89,1943.95,1296.3,972.48,778.18
DiSul-2,3887.87,1944.44,1296.63,972.72,778.38
DiSul-9,3890.66,1945.84,1297.56,973.42,778.94
DiSul-1,3891.65,1946.33,1297.89,973.67,779.14
DiSul-17,3893.83,1947.42,1298.62,974.21,779.57
SG-CHH-reduced,3896.71,1948.86,1299.58,974.93,780.15
DiSul-5,3896.86,1948.94,1299.63,974.97,780.18
SG-CHH-pyro-Q-reduced,3897.69,1949.35,1299.9,975.18,780.35
DiSul-5,3897.85,1949.43,1299.95,975.22,780.38
DiSul-3,3899.81,1950.41,1300.61,975.71,780.77
DiSul-2,3901.73,1951.37,1301.25,976.19,781.15
DiSul-13,3903.9,1952.46,1301.97,976.73,781.59
DiSul-2,3904.9,1952.95,1302.3,976.98,781.79
DiSul-18,3905.78,1953.39,1302.6,977.2,781.96
DiSul-18,3906.76,1953.88,1302.93,977.45,782.16
DiSul-9,3908.67,1954.84,1303.56,977.92,782.54
DiSul-13,3913.89,1957.45,1305.3,979.23,783.58
SG-CHH-reduced,3914.72,1957.86,1305.58,979.44,783.75
DiSul-5,3914.87,1957.94,1305.63,979.47,783.78
DiSul-3,3916.83,1958.92,1306.28,979.96,784.17
DiSul-2,3918.76,1959.88,1306.93,980.45,784.56
DiSul-19,3919.74,1960.37,1307.25,980.69,784.75
DiSul-19,3920.72,1960.86,1307.58,980.94,784.95
DiSul-18,3923.79,1962.4,1308.6,981.7,785.56
DiSul-3,3926.82,1963.91,1309.61,982.46,786.17
DiSul-3,3927.8,1964.41,1309.94,982.71,786.37
DiSul-2,3928.74,1964.88,1310.25,982.94,786.56
DiSul-2,3929.73,1965.37,1310.58,983.19,786.75
DiSul-1,3929.95,1965.48,1310.65,983.24,786.8
DiSul-1,3930.93,1965.97,1310.98,983.49,786.99
DiSul-13,3931.9,1966.45,1311.31,983.73,787.19
DiSul-11,3933.86,1967.43,1311.96,984.22,787.58
DiSul-10,3935.79,1968.4,1312.6,984.7,787.96
DiSul-19,3937.75,1969.38,1313.25,985.19,788.36
DiSul-11,3943.85,1972.43,1315.29,986.72,789.58
DiSul-2,3943.91,1972.46,1315.31,986.73,789.59
DiSul-3,3944.83,1972.92,1315.62,986.96,789.77
DiSul-2,3944.89,1972.95,1315.64,986.98,789.78
DiSul-10,3945.77,1973.39,1315.93,987.2,789.96
DiSul-2,3946.75,1973.88,1316.26,987.44,790.16
DiSul-1,3947.96,1974.48,1316.66,987.75,790.4
DiSul-5,3956.88,1978.95,1319.63,989.98,792.18
DiSul-11,3961.86,1981.43,1321.29,991.22,793.18
DiSul-2,3961.92,1981.46,1321.31,991.24,793.19
DiSul-21,3963.71,1982.36,1321.91,991.68,793.55
DiSul-10,3963.78,1982.39,1321.93,991.7,793.56
DiSul-21,3964.69,1982.85,1322.24,991.93,793.74
PO-CHH-reduced,3969.76,1985.38,1323.92,993.19,794.76
PO-CHH-reduced,3970.74,1985.87,1324.25,993.44,794.95
DiSul-3,3970.85,1985.93,1324.29,993.47,794.98
DiSul-5,3973.91,1987.46,1325.31,994.23,795.59
DiSul-17,3974.89,1987.95,1325.63,994.48,795.78
DiSul-17,3975.87,1988.44,1325.96,994.72,795.98
DiSul-18,3976.81,1988.91,1326.28,994.96,796.17
DiSul-18,3977.8,1989.4,1326.6,995.21,796.37
DiSul-21,3981.72,1991.36,1327.91,996.19,797.15
DiSul-5,3983.89,1992.45,1328.64,996.73,797.59
DiSul-5,3984.88,1992.94,1328.96,996.98,797.78
PO-CHH-reduced,3987.77,1994.39,1329.93,997.7,798.36
DiSul-3,3987.87,1994.44,1329.96,997.72,798.38
DiSul-3,3987.88,1994.44,1329.97,997.73,798.38
DiSul-3,3988.86,1994.94,1330.29,997.97,798.58
DiSul-13,3990.94,1995.97,1330.98,998.49,798.99
SG-CHH-pyro-Q-reduced,3991.91,1996.46,1331.31,998.73,799.19
SG-CHH-pyro-Q-reduced,3992.89,1996.95,1331.64,998.98,799.39
DiSul-17,3992.9,1996.95,1331.64,998.98,799.39
DiSul-18,3994.82,1997.92,1332.28,999.46,799.77
DiSul-3,3997.86,1999.43,1333.29,1000.22,800.38
DiSul-3,3998.84,1999.92,1333.62,1000.47,800.57
DiSul-2,4000.8,2000.9,1334.27,1000.96,800.97
DiSul-13,4000.92,2000.96,1334.31,1000.99,800.99
DiSul-1,4000.98,2001,1334.33,1001,801
DiSul-5,4001.91,2001.46,1334.64,1001.23,801.19
DiSul-1,4001.97,2001.49,1334.66,1001.25,801.2
DiSul-1,4002.73,2001.87,1334.91,1001.44,801.35
DiSul-11,4004.9,2002.95,1335.64,1001.98,801.79
DiSul-3,4005.89,2003.45,1335.97,1002.23,801.98
DiSul-19,4006.77,2003.89,1336.26,1002.45,802.16
DiSul-19,4007.75,2004.38,1336.59,1002.69,802.36
SG-CHH-pyro-Q-reduced,4008.77,2004.89,1336.93,1002.95,802.56
SG-CHH-pyro-Q-reduced,4009.92,2005.46,1337.31,1003.24,802.79
DiSul-5,4013.91,2007.46,1338.64,1004.23,803.59
DiSul-11,4014.88,2007.95,1338.97,1004.48,803.78
DiSul-3,4015.87,2008.44,1339.29,1004.72,803.98
DiSul-2,4017.83,2009.42,1339.95,1005.21,804.37
DiSul-13,4018.93,2009.97,1340.32,1005.49,804.59
DiSul-1,4018.99,2010,1340.34,1005.5,804.6
DiSul-1,4019.75,2010.38,1340.59,1005.69,804.76
DiSul-21,4020.73,2010.87,1340.92,1005.94,804.95
DiSul-21,4021.71,2011.36,1341.24,1006.18,805.15
DiSul-19,4024.78,2012.89,1342.27,1006.95,805.76
SG-CHH-pyro-Q-reduced,4025.8,2013.4,1342.61,1007.21,805.97
PO-CHH-reduced,4026.78,2013.89,1342.93,1007.45,806.16
PO-CHH-reduced,4027.76,2014.38,1343.26,1007.7,806.36
DiSul-2,4027.81,2014.41,1343.28,1007.71,806.37
DiSul-2,4028.8,2014.9,1343.6,1007.96,806.57
DiSul-1,4029.74,2015.37,1343.92,1008.19,806.75
DiSul-1,4030.72,2015.86,1344.25,1008.44,806.95
DiSul-5,4030.93,2015.97,1344.32,1008.49,806.99
DiSul-2,4030.94,2015.97,1344.32,1008.49,806.99
DiSul-2,4031.92,2016.47,1344.65,1008.74,807.19
DiSul-11,4032.89,2016.95,1344.97,1008.98,807.38
DiSul-10,4034.85,2017.93,1345.62,1009.47,807.78
SG-CHH-pyro-Q-reduced,4035.78,2018.4,1345.93,1009.7,807.96
SG-CHH-pyro-Q-reduced,4036.77,2018.89,1346.26,1009.95,808.16
DiSul-9,4036.78,2018.89,1346.27,1009.95,808.16
DiSul-21,4038.74,2019.87,1346.92,1010.44,808.55
DiSul-5,4040.92,2020.96,1347.64,1010.98,808.99
DiSul-5,4041.9,2021.45,1347.97,1011.23,809.19
SG-CHH-reduced,4042.83,2021.92,1348.28,1011.46,809.37
PO-CHH-reduced,4044.79,2022.9,1348.93,1011.95,809.76
DiSul-10,4044.84,2022.92,1348.95,1011.97,809.77
DiSul-3,4044.9,2022.95,1348.97,1011.98,809.79
DiSul-2,4045.82,2023.42,1349.28,1012.21,809.97
DiSul-3,4045.89,2023.45,1349.3,1012.23,809.98
DiSul-9,4046.76,2023.89,1349.59,1012.45,810.16
DiSul-1,4047.75,2024.38,1349.92,1012.69,810.36
DiSul-13,4047.96,2024.48,1349.99,1012.75,810.4
DiSul-2,4048.95,2024.98,1350.32,1012.99,810.6
SG-CHH-reduced,4052.81,2026.91,1351.61,1013.96,811.37
SG-CHH-pyro-Q-reduced,4053.8,2027.4,1351.94,1014.2,811.57
DiSul-3,4057.88,2029.44,1353.3,1015.23,812.38
DiSul-13,4057.94,2029.48,1353.32,1015.24,812.39
DiSul-5,4058.93,2029.97,1353.65,1015.49,812.59
DiSul-10,4062.85,2031.93,1354.96,1016.47,813.38
DiSul-3,4062.91,2031.96,1354.98,1016.48,813.39
DiSul-9,4064.77,2032.89,1355.6,1016.95,813.76
SG-CHH-reduced,4070.82,2035.91,1357.61,1018.46,814.97
DiSul-2,4071.84,2036.42,1357.95,1018.72,815.17
DiSul-3,4074.9,2037.96,1358.97,1019.48,815.79
DiSul-18,4075.88,2038.44,1359.3,1019.73,815.98
DiSul-13,4075.95,2038.48,1359.32,1019.74,816
DiSul-18,4076.86,2038.94,1359.63,1019.97,816.18
DiSul-19,4077.81,2039.41,1359.94,1020.21,816.37
DiSul-19,4078.79,2039.9,1360.27,1020.45,816.56
DiSul-3,4084.89,2042.95,1362.3,1021.98,817.78
DiSul-3,4085.87,2043.44,1362.63,1022.22,817.98
DiSul-2,4088.87,2044.94,1363.63,1022.97,818.58
DiSul-5,4088.87,2044.94,1363.63,1022.97,818.58
DiSul-5,4089.86,2045.43,1363.96,1023.22,818.78
DiSul-11,4091.93,2046.47,1364.65,1023.74,819.19
DiSul-18,4093.89,2047.45,1365.3,1024.23,819.58
SG-CHH-pyro-Q-reduced,4094.92,2047.96,1365.65,1024.49,819.79
DiSul-19,4095.82,2048.41,1365.94,1024.71,819.97
SG-CHH-pyro-Q-reduced,4095.9,2048.46,1365.97,1024.73,819.99
DiSul-2,4098.85,2049.93,1366.96,1025.47,820.58
DiSul-2,4099.83,2050.42,1367.28,1025.71,820.77
DiSul-1,4100.05,2050.53,1367.36,1025.77,820.82
DiSul-1,4101.04,2051.02,1367.68,1026.01,821.01
DiSul-1,4101.8,2051.4,1367.94,1026.2,821.17
DiSul-11,4101.91,2051.46,1367.98,1026.23,821.19
DiSul-2,4101.98,2051.49,1368,1026.25,821.2
DiSul-3,4102.9,2051.95,1368.3,1026.48,821.39
DiSul-2,4102.96,2051.98,1368.33,1026.5,821.4
DiSul-10,4105.89,2053.45,1369.3,1027.23,821.98
DiSul-5,4106.88,2053.95,1369.63,1027.48,822.18
DiSul-21,4107.76,2054.39,1369.93,1027.7,822.36
SG-CHH-pyro-Q-reduced,4107.84,2054.43,1369.95,1027.72,822.37
DiSul-21,4108.75,2054.88,1370.25,1027.94,822.56
SG-CHH-pyro-Q-reduced,4112.93,2056.97,1371.65,1028.99,823.39
PO-CHH-reduced,4113.81,2057.41,1371.94,1029.21,823.57
PO-CHH-reduced,4114.79,2057.9,1372.27,1029.45,823.76
DiSul-3,4114.9,2057.95,1372.3,1029.48,823.79
DiSul-10,4115.88,2058.44,1372.63,1029.72,823.98
DiSul-2,4116.86,2058.93,1372.96,1029.97,824.18
DiSul-1,4118.06,2059.53,1373.36,1030.27,824.42
DiSul-1,4118.82,2059.91,1373.61,1030.46,824.57
DiSul-11,4119.93,2060.47,1373.98,1030.74,824.79
DiSul-2,4119.99,2060.5,1374,1030.75,824.8
SG-CHH-pyro-Q-reduced,4124.87,2062.94,1375.63,1031.97,825.78
DiSul-21,4125.77,2063.39,1375.93,1032.2,825.96
DiSul-1,4128.81,2064.91,1376.94,1032.96,826.57
DiSul-1,4129.79,2065.4,1377.27,1033.2,826.76
DiSul-17,4130.99,2066,1377.67,1033.5,827
PO-CHH-reduced,4131.82,2066.41,1377.95,1033.71,827.17
DiSul-3,4131.93,2066.47,1377.98,1033.74,827.19
DiSul-17,4131.97,2066.49,1378,1033.75,827.2
DiSul-3,4132.92,2066.96,1378.31,1033.99,827.39
DiSul-10,4133.89,2067.45,1378.63,1034.23,827.58
SG-CHH-pyro-Q-reduced,4134.85,2067.93,1378.96,1034.47,827.78
SG-CHH-pyro-Q-reduced,4135.84,2068.42,1379.28,1034.72,827.97
DiSul-9,4135.85,2068.43,1379.29,1034.72,827.98
SG-CHH-reduced,4141.9,2071.45,1381.3,1036.23,829.19
DiSul-3,4141.91,2071.46,1381.31,1036.23,829.19
DiSul-3,4142.89,2071.95,1381.64,1036.48,829.39
DiSul-9,4145.83,2073.42,1382.62,1037.21,829.97
DiSul-5,4145.89,2073.45,1382.64,1037.23,829.99
DiSul-1,4146.82,2073.91,1382.94,1037.46,830.17
DiSul-5,4146.88,2073.94,1382.96,1037.48,830.18
DiSul-11,4148.95,2074.98,1383.66,1037.99,830.6
DiSul-17,4149,2075,1383.67,1038.01,830.61
DiSul-3,4149.94,2075.48,1383.99,1038.24,830.79
SG-CHH-reduced,4151.88,2076.44,1384.63,1038.73,831.18
SG-CHH-pyro-Q-reduced,4151.94,2076.47,1384.65,1038.74,831.19
SG-CHH-pyro-Q-reduced,4152.86,2076.94,1384.96,1038.97,831.38
SG-CHH-pyro-Q-reduced,4152.93,2076.97,1384.98,1038.99,831.39
DiSul-2,4158.87,2079.94,1386.96,1040.47,832.58
DiSul-11,4158.94,2079.97,1386.98,1040.49,832.59
DiSul-3,4159.92,2080.46,1387.31,1040.74,832.79
DiSul-9,4163.84,2082.43,1388.62,1041.72,833.57
DiSul-5,4163.91,2082.46,1388.64,1041.73,833.59
SG-CHH-reduced,4169.89,2085.45,1390.64,1043.23,834.78
SG-CHH-pyro-Q-reduced,4169.95,2085.48,1390.66,1043.24,834.8
DiSul-1,4172.83,2086.92,1391.62,1043.96,835.37
DiSul-2,4175.9,2088.45,1392.64,1044.73,835.99
DiSul-19,4176.87,2088.94,1392.96,1044.97,836.18
DiSul-11,4176.95,2088.98,1392.99,1044.99,836.2
DiSul-19,4177.86,2089.43,1393.29,1045.22,836.38
DiSul-21,4178.8,2089.9,1393.61,1045.46,836.57
SG-CHH-pyro-Q-reduced,4178.88,2089.94,1393.63,1045.48,836.58
DiSul-21,4179.78,2090.4,1393.93,1045.7,836.76
PO-CHH-reduced,4184.85,2092.93,1395.62,1046.97,837.78
PO-CHH-reduced,4185.83,2093.42,1395.95,1047.21,837.97
DiSul-2,4185.88,2093.44,1395.97,1047.23,837.98
DiSul-2,4186.87,2093.94,1396.29,1047.47,838.18
DiSul-1,4189.86,2095.43,1397.29,1048.22,838.78
DiSul-10,4192.92,2096.97,1398.31,1048.99,839.39
DiSul-19,4194.89,2097.95,1398.97,1049.48,839.78
SG-CHH-pyro-Q-reduced,4195.91,2098.46,1399.31,1049.73,839.99
DiSul-21,4196.81,2098.91,1399.61,1049.96,840.17
DiSul-1,4199.84,2100.43,1400.62,1050.72,840.77
DiSul-1,4200.83,2100.92,1400.95,1050.96,840.97
DiSul-2,4201.05,2101.03,1401.02,1051.02,841.02
DiSul-2,4202.03,2101.52,1401.35,1051.26,841.21
PO-CHH-reduced,4202.86,2101.93,1401.62,1051.47,841.38
DiSul-10,4202.91,2101.96,1401.64,1051.48,841.39
DiSul-3,4202.97,2101.99,1401.66,1051.5,841.4
DiSul-2,4203.89,2102.45,1401.97,1051.73,841.58
DiSul-3,4203.95,2102.48,1401.99,1051.74,841.6
SG-CHH-pyro-Q-reduced,4205.89,2103.45,1402.64,1052.23,841.98
SG-CHH-pyro-Q-reduced,4206.87,2103.94,1402.96,1052.47,842.18
DiSul-9,4206.89,2103.95,1402.97,1052.48,842.18
SG-CHH-reduced,4212.93,2106.97,1404.98,1053.99,843.39
DiSul-2,4215.89,2108.45,1405.97,1054.73,843.98
DiSul-9,4216.87,2108.94,1406.3,1054.97,844.18
DiSul-1,4217.85,2109.43,1406.62,1055.22,844.38
DiSul-17,4218.02,2109.51,1406.68,1055.26,844.41
DiSul-17,4219,2110.01,1407.01,1055.51,844.61
DiSul-2,4219.06,2110.03,1407.02,1055.52,844.62
DiSul-10,4220.92,2110.96,1407.64,1055.99,844.99
DiSul-3,4220.98,2110.99,1407.67,1056,845
SG-CHH-reduced,4222.92,2111.96,1408.31,1056.49,845.39
SG-CHH-pyro-Q-reduced,4223.9,2112.45,1408.64,1056.73,845.59
DiSul-18,4231.98,2116.49,1411.33,1058.75,847.2
DiSul-2,4232.92,2116.96,1411.64,1058.99,847.39
DiSul-5,4232.93,2116.97,1411.65,1058.99,847.39
DiSul-18,4232.97,2116.99,1411.66,1059,847.4
DiSul-5,4233.91,2117.46,1411.98,1059.23,847.59
DiSul-9,4234.88,2117.94,1412.3,1059.48,847.78
DiSul-17,4236.03,2118.52,1412.68,1059.76,848.01
SG-CHH-pyro-Q-reduced,4238.97,2119.99,1413.66,1060.5,848.6
SG-CHH-pyro-Q-reduced,4239.96,2120.48,1413.99,1060.75,848.8
SG-CHH-reduced,4240.93,2120.97,1414.31,1060.99,848.99
DiSul-2,4242.9,2121.96,1414.97,1061.48,849.39
DiSul-2,4243.89,2122.45,1415.3,1061.73,849.58
DiSul-10,4249.95,2125.48,1417.32,1063.24,850.8
DiSul-18,4249.99,2125.5,1417.34,1063.25,850.8
DiSul-5,4250.94,2125.97,1417.65,1063.49,850.99
DiSul-1,4256.15,2128.58,1419.39,1064.79,852.04
SG-CHH-pyro-Q-reduced,4256.98,2129,1419.67,1065,852.2
DiSul-1,4257.14,2129.07,1419.72,1065.04,852.23
DiSul-1,4259.86,2130.44,1420.63,1065.72,852.78
DiSul-10,4259.93,2130.47,1420.65,1065.74,852.79
DiSul-2,4260.91,2130.96,1420.98,1065.98,852.99
SG-CHH-pyro-Q-reduced,4265.91,2133.46,1422.64,1067.23,853.99
DiSul-5,4271,2136,1424.34,1068.51,855.01
DiSul-1,4274.16,2137.59,1425.39,1069.3,855.64
DiSul-1,4276.89,2138.95,1426.3,1069.98,856.18
DiSul-21,4277.87,2139.44,1426.63,1070.22,856.38
DiSul-10,4277.94,2139.47,1426.65,1070.24,856.39
DiSul-21,4278.85,2139.93,1426.96,1070.47,856.58
SG-CHH-pyro-Q-reduced,4282.94,2141.97,1428.32,1071.49,857.39
PO-CHH-reduced,4283.91,2142.46,1428.64,1071.73,857.59
PO-CHH-reduced,4284.9,2142.95,1428.97,1071.98,857.79
DiSul-1,4286.88,2143.94,1429.63,1072.47,858.18
DiSul-1,4287.86,2144.43,1429.96,1072.72,858.38
DiSul-5,4288.03,2144.52,1430.01,1072.76,858.41
